,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_node,dropoff_node,pickup_distance,dropoff_distance
1966,id0126513,1,2016-01-06 14:11:37,2016-01-06 14:26:06,2,-73.98217010498048,40.751609802246094,-73.99531555175781,40.7620964050293,N,869,42445649,593921857,7.210242463412517,38.30011549690684
1967,id1338223,1,2016-03-04 21:58:34,2016-03-04 22:09:57,1,-73.98494720458984,40.75363159179688,-73.9488754272461,40.77084732055664,N,683,9417469211,4888399301,6.5981542218819795,37.59388142783688
1968,id0335019,2,2016-02-27 23:25:11,2016-02-27 23:35:50,1,-73.98058319091797,40.77492904663086,-73.9564437866211,40.78575897216797,N,639,3875114049,7093620705,4.214852104978994,56.71406393286701
1969,id3001635,2,2016-06-05 01:23:30,2016-06-05 01:28:35,2,-73.99919128417967,40.74965286254882,-74.00015258789062,40.74275588989258,N,305,5122551883,42435610,4.950470159472441,14.012023953854078
1970,id3830698,1,2016-02-18 18:49:34,2016-02-18 18:56:01,1,-73.98097229003906,40.771114349365234,-73.9779052734375,40.783836364746094,N,387,5727366250,6207264916,21.33070234589922,3.907989385362599
1971,id1160227,2,2016-02-20 18:41:21,2016-02-20 18:45:21,1,-73.96926116943358,40.7978401184082,-73.96624755859375,40.804969787597656,N,240,7801775738,7004393036,4.800563133646816,5.182943883132006
1972,id3073782,1,2016-03-05 00:18:45,2016-03-05 00:26:34,1,-74.00860595703125,40.7159309387207,-74.01620483398438,40.70602798461913,N,469,7410938066,4145432037,10.738526018985954,6.649866409045093
1973,id0301773,1,2016-04-15 14:33:00,2016-04-15 14:44:43,1,-73.96219635009764,40.77912521362305,-73.97794342041014,40.78878021240234,N,703,3392519828,9492556528,14.352842066363607,2.9374387439135523
1974,id3400624,2,2016-05-02 14:45:34,2016-05-02 15:29:54,1,-73.78980255126953,40.647090911865234,-73.9833755493164,40.750312805175774,N,2660,42437522,4711654700,17427.462453394062,11.825137427042273
1975,id2693192,2,2016-02-22 14:16:11,2016-02-22 14:21:58,5,-73.99169158935547,40.75994110107422,-73.99375152587889,40.74259948730469,N,347,8960303403,42430269,12.329574690737388,56.24826955257332
1976,id1679858,1,2016-03-23 21:05:31,2016-03-23 21:14:53,1,-73.97510528564453,40.752456665039055,-73.98927307128906,40.72934341430664,N,562,42446977,3919359298,31.617861122416247,45.17277752632138
1977,id3929561,1,2016-01-19 16:01:58,2016-01-19 16:48:18,1,-73.7903594970703,40.64402389526367,-73.93902587890625,40.716094970703125,N,2780,42437522,370895806,17530.117791572437,3000.2609855432593
1978,id1518330,1,2016-05-26 07:49:14,2016-05-26 07:56:46,1,-73.96535491943358,40.76358795166016,-73.9590301513672,40.77504348754882,N,452,42449982,42447105,21.03157368908437,16.445855787011965
1979,id0796871,1,2016-02-18 13:00:44,2016-02-18 13:06:08,1,-74.00443267822266,40.72977066040039,-73.99645233154298,40.72528839111328,N,324,8309469093,4755898715,36.94283618484313,14.601543328499243
1980,id1669543,2,2016-04-27 08:49:59,2016-04-27 08:57:38,1,-73.94976043701173,40.7719612121582,-73.97627258300781,40.737651824951165,N,459,6691104520,3111984536,7.030529959708577,18.073614693691315
1981,id2076445,2,2016-05-10 18:16:01,2016-05-10 18:24:13,5,-74.00845336914062,40.72080993652344,-73.99304962158203,40.73088836669922,N,492,8304498055,8309479170,4.628822915201976,12.23528349941278
1982,id3100150,2,2016-04-14 23:53:30,2016-04-14 23:59:43,1,-73.99585723876953,40.76722717285156,-73.98001861572266,40.77057266235352,N,373,7588050919,7837165548,5.692515490626141,5.330936473743428
1983,id2769170,2,2016-01-05 10:00:06,2016-01-05 10:06:07,1,-73.96186065673827,40.76525115966797,-73.97206115722656,40.76498794555664,N,361,6680686170,8254176965,23.89163615022308,32.67986731773724
1984,id0863268,2,2016-01-08 10:33:48,2016-01-08 10:54:00,5,-73.96649932861328,40.77224349975586,-74.01027679443358,40.702110290527344,N,1212,4207903863,4145794863,10.862210986671021,13.775231271411563
1985,id3895407,2,2016-04-23 00:01:47,2016-04-23 00:22:39,6,-74.00804138183594,40.72365188598633,-73.95565795898438,40.7158317565918,N,1252,4139489638,42450879,1.8463107352289512,1635.1002380871198
1986,id1961512,1,2016-02-21 17:25:05,2016-02-21 17:35:18,1,-73.99239349365233,40.74687957763672,-73.97987365722656,40.76718521118164,N,613,6899374959,4207892897,90.68439787920761,24.905300404272825
1987,id0552992,2,2016-05-13 05:31:59,2016-05-13 05:37:03,3,-73.97164154052734,40.76267623901367,-73.98138427734375,40.76459884643555,N,304,6188877016,3463817013,29.22835201725879,41.20356663211423
1988,id3048673,1,2016-05-12 21:34:33,2016-05-12 21:39:04,1,-73.98448181152342,40.7641716003418,-73.97663879394531,40.7774772644043,N,271,42435705,3269834162,21.89470364163603,40.17310614792634
1989,id1895810,2,2016-04-04 00:32:53,2016-04-04 00:33:33,2,-73.97998809814453,40.68775939941406,-73.97855377197266,40.68524169921875,N,40,42444165,42444165,2550.5907325616167,2840.403289531099
1990,id2921495,2,2016-05-29 16:32:06,2016-05-29 16:50:46,5,-73.97294616699219,40.78049850463867,-73.97922515869139,40.74604415893555,N,1120,3248774449,3934635613,31.985579818810262,17.974891816127318
1991,id2476641,2,2016-01-25 05:15:30,2016-01-25 05:33:13,1,-73.94892120361328,40.77411651611328,-73.99105072021484,40.744625091552734,N,1063,7834024306,2307164619,22.6264296100116,18.50749316842888
1992,id2879747,2,2016-02-08 00:16:21,2016-02-08 00:41:23,1,-73.78221893310547,40.644649505615234,-73.9498291015625,40.67900848388672,N,1502,42437522,42451518,18122.214005649264,4345.668813971864
1993,id0428218,1,2016-03-31 21:02:10,2016-03-31 21:21:14,1,-73.98721313476561,40.75353240966797,-74.01180267333984,40.71505737304688,N,1144,6597473553,5812734102,13.52050792971018,28.91589538406928
1994,id3587572,2,2016-01-22 09:27:24,2016-01-22 09:35:49,5,-73.97190856933594,40.76309967041016,-73.95590209960938,40.784950256347656,N,505,6188877010,7093725091,10.293052893019231,25.40065652534514
1995,id3191524,2,2016-06-22 18:42:20,2016-06-22 18:52:31,1,-73.96366882324217,40.7617301940918,-73.9738998413086,40.74871063232422,N,611,4918486113,5333821403,18.36495048006927,19.16553400688163
1996,id2399783,1,2016-01-30 22:08:46,2016-01-30 22:59:23,2,-73.99816131591797,40.73564910888672,-74.17334747314453,40.796890258789055,N,3037,8309479738,247073284,22.95035876273451,14781.844111871489
1997,id0110347,1,2016-02-21 17:22:44,2016-02-21 17:31:37,1,-73.99264526367188,40.748497009277344,-73.97551727294923,40.758167266845696,N,533,8614943069,9436315334,5.594220281821401,27.18547580059758
1998,id3955283,1,2016-04-05 20:59:30,2016-04-05 21:22:28,1,-74.00433349609375,40.741523742675774,-73.99152374267578,40.6926155090332,N,1378,8262308746,42451436,33.658387887545125,1773.3950440426254
1999,id2650678,1,2016-04-24 08:27:23,2016-04-24 08:48:55,1,-73.99176025390625,40.72640228271485,-73.94525909423827,40.8232650756836,N,1292,1773084405,5403823146,5.111008057301342,9.435565359000979
2000,id3509622,1,2016-04-26 11:27:10,2016-04-26 11:33:33,1,-73.95547485351561,40.77985763549805,-73.96389770507811,40.7739372253418,N,383,7924099740,42430052,30.251749314717376,24.399919305642225
2001,id2221580,1,2016-03-08 09:04:55,2016-03-08 09:12:49,1,-73.97875213623048,40.72977066040039,-73.99727630615233,40.73755645751953,N,474,4298757049,5244228886,61.166043167699556,2.280087031872168
2002,id3278795,2,2016-03-11 06:24:53,2016-03-11 06:28:34,1,-73.98998260498048,40.7569465637207,-73.97938537597656,40.7612533569336,N,221,4207957613,3974095844,10.709835482163623,8.097235880038909
2003,id2072297,2,2016-03-05 11:34:01,2016-03-05 11:45:17,1,-73.98747253417967,40.7329216003418,-73.98772430419923,40.72133255004882,N,676,5266421747,3314293707,3.357648837881352,5.134967837900863
2004,id3765039,2,2016-05-28 13:55:23,2016-05-28 14:09:33,2,-73.99241638183594,40.75014114379882,-73.9742431640625,40.750587463378906,N,850,7590955908,42449945,84.47825804833194,26.942764464085748
2005,id0125377,1,2016-04-13 21:57:14,2016-04-13 22:28:33,1,-73.97901153564453,40.76208114624024,-73.89260864257811,40.76925277709961,N,1879,3971302311,371218767,25.252425674754484,4256.019166937874
2006,id1110813,2,2016-01-24 20:03:03,2016-01-24 20:15:48,1,-73.96585845947266,40.75865173339844,-73.98899841308595,40.77764892578125,N,765,42442960,9170766755,6.864003157437921,18.38308131467387
2007,id0606229,2,2016-01-16 11:42:47,2016-01-16 11:57:23,2,-73.95968627929686,40.808887481689446,-73.95561981201173,40.772499084472656,N,876,7004347453,8251531265,10.626999642797976,12.101344766538412
2008,id0454719,1,2016-03-13 21:21:15,2016-03-13 21:28:52,1,-74.00605010986328,40.7353744506836,-73.99376678466798,40.75889587402344,N,457,4207862998,42434439,17.81438916373498,16.98623567639886
2009,id2799983,2,2016-03-10 21:22:42,2016-03-10 21:40:39,6,-73.97575378417967,40.760528564453125,-73.97865295410156,40.72964096069336,N,1077,3977886251,4298757049,6.321089523617881,47.2476320588325
2010,id1906260,2,2016-06-11 18:26:44,2016-06-11 18:42:38,1,-73.96517181396483,40.763427734375,-73.98872375488281,40.77503204345703,N,954,42449982,7581249109,3.5969041797771255,6.886391463079972
2011,id1126131,2,2016-02-19 22:02:35,2016-02-19 22:20:38,1,-73.98043060302734,40.753639221191406,-73.99622344970702,40.72206115722656,N,1083,3942050701,8231877108,30.749820979927033,6.001677336583189
2012,id3723194,1,2016-06-19 02:54:27,2016-06-19 03:04:24,1,-74.00965881347656,40.73876953125,-73.98613739013672,40.73048782348633,N,597,1701920975,8309479268,6.440215119185238,17.737390979702518
2013,id2501176,2,2016-02-28 12:51:00,2016-02-28 13:08:21,1,-74.01775360107422,40.7065315246582,-73.9787368774414,40.75065994262695,N,1041,3777894259,3786901752,5.595032359618653,6.579262683261303
2014,id2634920,2,2016-01-05 06:04:59,2016-01-05 06:07:52,1,-74.00513458251953,40.737213134765625,-73.99544525146483,40.747928619384766,N,173,8307463731,5481861485,38.60449067405724,19.862595983374522
2015,id2955872,2,2016-02-10 15:59:55,2016-02-10 16:28:10,6,-73.99057006835938,40.7510986328125,-73.94297027587889,40.799270629882805,N,1695,42437654,42458342,10.555974612920084,11.600202196212972
2016,id1144060,2,2016-03-26 21:49:06,2016-03-26 21:57:50,1,-73.96495819091797,40.75571060180664,-73.98429870605469,40.73945999145508,N,524,6263094847,8835579646,11.273116532604051,30.618200216117653
2017,id0753496,1,2016-01-29 15:57:02,2016-01-29 16:18:22,1,-73.95435333251953,40.79984664916992,-73.95010375976561,40.78721618652344,N,1280,9150629532,6248342743,28.189539983963712,3.242570153460738
2018,id2633363,2,2016-02-27 21:40:04,2016-02-27 22:18:11,5,-73.97862243652342,40.686790466308594,-73.97885131835938,40.777446746826165,N,2287,42444165,42443336,2668.603684224995,5.515852454478492
2019,id3208232,1,2016-03-02 16:55:22,2016-03-02 17:01:35,1,-73.971435546875,40.75532913208008,-73.9645004272461,40.76458740234375,N,373,4782506039,42431656,9.443277373146437,19.94236878842253
2020,id0554273,1,2016-04-26 14:39:18,2016-04-26 14:43:09,1,-73.98158264160156,40.737129211425774,-73.99320220947266,40.73167419433594,N,231,4132971831,4500010374,13.22179670199833,4.424935905648412
2021,id1925002,1,2016-01-05 17:33:45,2016-01-05 18:02:45,1,-73.97290802001953,40.785682678222656,-73.97921752929686,40.74470138549805,N,1740,42443349,4234425015,23.032936549896284,22.68398932246731
2022,id0145674,2,2016-01-21 20:36:35,2016-01-21 20:47:17,1,-73.98293304443358,40.730823516845696,-73.99333190917967,40.74163818359375,N,642,4205565489,7781139546,4.54393649451105,25.30641384075579
2023,id2203936,2,2016-02-06 13:18:47,2016-02-06 13:25:30,2,-73.98706817626953,40.733829498291016,-73.99211120605469,40.74092864990234,N,403,5481911746,7781138516,20.494855849655266,141.6259701314352
2024,id2366364,1,2016-06-24 17:49:05,2016-06-24 17:52:58,1,-73.98414611816406,40.726295471191406,-73.98675537109375,40.729793548583984,N,233,4216045795,3420766638,48.29147814614995,4.969016067505954
2025,id3368172,1,2016-04-06 07:04:49,2016-04-06 07:14:06,1,-73.98348999023438,40.69476318359375,-73.98506927490233,40.721725463867195,N,557,42451494,4202899500,1746.7493274985868,5.534943957072102
2026,id0719799,2,2016-04-30 15:57:41,2016-04-30 16:18:07,1,-74.00293731689453,40.76036834716797,-73.98436737060547,40.74665832519531,N,1226,247085079,3252586225,24.20569497599709,28.345275376724285
2027,id3624818,2,2016-05-22 18:46:57,2016-05-22 18:54:18,1,-73.98147583007811,40.75870513916016,-73.98475646972656,40.74833297729492,N,441,3971196619,9147317803,0.3349327946386661,9.358859831842066
2028,id2030322,2,2016-06-29 14:05:05,2016-06-29 14:33:00,1,-74.00730895996092,40.727298736572266,-73.98436737060547,40.76673126220703,N,1675,42436364,2698702583,3.269338187652057,30.003747123891454
2029,id3211280,2,2016-06-11 15:04:19,2016-06-11 15:08:21,5,-74.00140380859375,40.70718002319336,-73.98760223388672,40.71046829223633,N,242,4158725697,5458544539,10.99561927540676,22.02835388502266
2030,id1741892,1,2016-06-06 19:19:35,2016-06-06 19:41:39,2,-73.87265777587889,40.77426528930664,-73.95970153808595,40.768909454345696,N,1324,3786724053,8393918887,5350.551009762948,50.22963309823429
2031,id0346834,1,2016-06-24 13:25:06,2016-06-24 13:38:14,1,-73.97055053710938,40.75600051879882,-73.95368194580078,40.779178619384766,N,788,42449956,7134855821,25.95929272602359,32.30171124240372
2032,id1167485,1,2016-03-26 15:28:26,2016-03-26 15:58:51,1,-73.78350067138672,40.648712158203125,-73.99531555175781,40.57434844970703,N,1825,42437522,4150144218,17839.61584237109,14181.67744178825
2033,id1570012,2,2016-03-31 14:02:55,2016-03-31 15:06:17,1,-73.77676391601561,40.64504623413086,-74.00201416015625,40.720645904541016,N,3802,42437522,42439583,18523.777786822073,38.12252909538615
2034,id1298277,2,2016-05-04 02:08:31,2016-05-04 02:17:05,1,-73.98702239990233,40.766109466552734,-73.96744537353516,40.760448455810554,N,514,3463810252,8133385388,7.787494952036866,2.0415574765076117
2035,id0342366,2,2016-03-11 17:53:55,2016-03-11 18:04:02,1,-73.96612548828125,40.765182495117195,-73.97476959228516,40.751998901367195,N,607,42431654,4555838817,28.34726341658871,20.924997767194075
2036,id3900855,1,2016-04-22 10:12:56,2016-04-22 10:42:09,1,-73.86312866210938,40.769927978515625,-73.94967651367188,40.71326446533203,N,1753,3786724053,42450876,6284.0535615594135,2185.0823026780645
2037,id2757597,1,2016-02-15 05:59:41,2016-02-15 06:02:39,1,-73.9709243774414,40.798526763916016,-73.97383117675781,40.7921142578125,N,178,6912871489,8687882623,7.131477644231033,4.920700399001134
2038,id3178164,1,2016-01-11 14:45:07,2016-01-11 15:02:07,1,-74.01719665527344,40.70525741577149,-74.01058197021484,40.71878433227539,N,1020,1430380058,8304497772,27.620116279652517,8.494404069249848
2039,id3245557,1,2016-05-03 13:57:17,2016-05-03 14:25:00,1,-74.00849151611328,40.72045516967773,-73.97482299804686,40.69797134399414,N,1663,8304498056,3235903195,9.610986982999771,1502.8077603043823
2040,id0797830,2,2016-05-01 22:53:57,2016-05-01 22:59:34,3,-73.99127197265625,40.750221252441406,-73.97968292236328,40.75267791748047,N,337,5235625496,3955360020,7.39208532976227,28.148083590384143
2041,id1508931,2,2016-05-08 15:23:22,2016-05-08 16:35:24,1,-73.99044799804686,40.69116973876953,-73.77632904052734,40.645389556884766,N,4322,4145680647,42437522,1955.1595762904474,18541.93716347134
2042,id2792625,1,2016-06-04 00:45:58,2016-06-04 01:11:59,1,-74.00275421142578,40.72855758666992,-73.99613189697266,40.753395080566406,N,1561,3891963909,5851792230,3.0454001510146607,5.963293440635643
2043,id2155359,1,2016-06-20 20:05:57,2016-06-20 20:12:08,1,-73.96373748779298,40.7769775390625,-73.97095489501953,40.79303741455078,N,371,42440397,8687882700,1.9982869112576058,32.182346838999614
2044,id2422756,2,2016-05-01 13:41:43,2016-05-01 13:50:18,1,-73.96656036376953,40.76211929321289,-73.97118377685547,40.747661590576165,N,515,6177439756,3569749102,29.447293880458954,20.945154731148083
2045,id1877742,2,2016-05-23 19:26:11,2016-05-23 19:41:24,1,-73.99356842041014,40.76741027832031,-73.96347808837889,40.77421188354492,N,913,8307463084,42446013,25.756607842492382,18.799778962962613
2046,id3438200,2,2016-04-30 14:16:29,2016-04-30 14:44:03,1,-74.01248931884764,40.70711135864258,-73.9639129638672,40.678260803222656,N,1654,7335430599,370891820,29.194483265918247,3873.1681070695636
2047,id3133421,1,2016-06-08 22:49:43,2016-06-08 23:00:12,1,-73.98350524902342,40.76561737060546,-73.96021270751953,40.798126220703125,N,629,9140924705,8768040148,30.389246323815662,2.7691005054064415
2048,id1117231,1,2016-05-09 08:51:17,2016-05-09 08:57:57,1,-73.98175811767578,40.774051666259766,-73.98282623291014,40.76423645019531,N,400,7515300914,3308681108,35.06399587488284,24.89632063575951
2049,id1132928,1,2016-01-18 19:42:55,2016-01-18 19:50:04,1,-73.97827911376953,40.77324676513672,-73.98072814941406,40.75923538208008,N,429,7802856362,3971196621,17.508031707202385,2.6701921855228647
2050,id3460584,2,2016-04-12 22:49:28,2016-04-12 23:18:44,1,-73.97796630859375,40.725223541259766,-73.95687866210938,40.687103271484375,N,1756,8309479396,42451518,4.1980514865382395,3267.0826027567878
2051,id2696509,2,2016-04-13 16:42:10,2016-04-13 16:57:48,6,-73.96639251708984,40.760990142822266,-73.97286987304686,40.79320907592773,N,938,8133385390,42428709,45.18139657818826,20.944881763557103
2052,id2288887,2,2016-02-06 00:25:32,2016-02-06 00:27:57,5,-73.99169158935547,40.726200103759766,-73.98856353759764,40.72993087768555,N,145,8309479104,4235734225,11.882161717109412,1.8036724243196334
2053,id0187694,1,2016-01-29 19:48:25,2016-01-29 19:55:31,1,-73.97265625,40.79415130615234,-73.96060943603516,40.80998992919922,N,426,8687882736,3579432163,15.68742806404583,30.98411405202788
2054,id1445613,1,2016-01-30 12:50:40,2016-01-30 13:09:12,1,-73.97126770019531,40.793060302734375,-73.9615936279297,40.76185989379882,N,1112,8687882687,9375594839,28.68217634339112,32.44646364191803
2055,id3458579,1,2016-04-14 07:14:39,2016-04-14 07:21:52,1,-73.98969268798828,40.774459838867195,-73.97596740722656,40.76473617553711,N,433,595245920,42430390,10.462732685843735,68.21301502455117
2056,id0439591,2,2016-02-23 10:06:21,2016-02-23 10:15:11,1,-73.96663665771484,40.78887176513672,-73.95368957519531,40.775390625,N,530,7123525287,8250715793,22.187275035515718,7.840789712718066
2057,id1230333,1,2016-04-28 05:30:20,2016-04-28 05:36:43,1,-73.9909896850586,40.75594329833984,-73.97348022460938,40.760299682617195,N,383,7903850296,3977886249,12.494010775951905,25.201836558681855
2058,id2758673,2,2016-02-26 15:56:09,2016-02-26 16:04:53,2,-73.9820785522461,40.74603271484375,-73.98382568359375,40.752635955810554,N,524,3786901728,1289222404,5.092788495263785,46.348707072140925
2059,id0859122,2,2016-01-10 11:44:07,2016-01-10 11:48:05,2,-73.95182800292967,40.777698516845696,-73.95470428466798,40.787506103515625,N,238,7834025502,6270714178,10.833909411436466,43.74639469391552
2060,id3177141,2,2016-04-20 12:46:07,2016-04-20 12:51:57,2,-73.9889144897461,40.75288009643555,-73.9847640991211,40.74747848510742,N,350,42439960,4493840514,27.72126031309471,26.320421278704938
2061,id1495657,2,2016-01-07 19:17:30,2016-01-07 19:22:46,5,-73.99217987060547,40.725112915039055,-73.98418426513672,40.7372932434082,N,316,8309479088,4132605215,5.494360752086468,22.755433601951143
2062,id2061665,1,2016-02-26 23:48:44,2016-02-27 00:01:44,4,-73.98766326904298,40.73273086547852,-73.96336364746092,40.76604080200195,N,780,8309479667,5542680308,8.311364489003756,4.722069689517514
2063,id1162080,1,2016-01-11 20:51:52,2016-01-11 20:56:17,1,-73.98722076416014,40.73311614990234,-73.99894714355469,40.73246383666992,N,265,3985008869,5690447869,9.787621977216448,33.23107420243444
2064,id1756874,2,2016-05-03 15:44:01,2016-05-03 15:55:21,1,-73.98359680175781,40.75524139404297,-73.98606872558594,40.76559066772461,N,680,42430338,2348991701,30.6206520762836,67.533889698743
2065,id0457109,1,2016-03-05 13:46:55,2016-03-05 13:52:33,1,-73.97276306152342,40.76091766357422,-73.96162414550781,40.77412796020508,N,338,7788529756,596776052,37.05079154563885,27.355866674807512
2066,id1253899,2,2016-04-17 19:01:50,2016-04-17 19:15:42,1,-73.96593475341797,40.80148696899414,-73.99614715576173,40.762508392333984,N,832,42432756,42430685,75.19316016212395,67.64829181868375
2067,id0108681,1,2016-01-11 06:21:29,2016-01-11 06:24:52,1,-73.98271179199219,40.73943710327149,-73.96968841552734,40.75809860229492,N,203,4115878740,8872058239,1.3575285543259852,34.496885112046094
2068,id2643929,2,2016-05-05 21:33:26,2016-05-05 21:45:00,5,-73.99163055419923,40.75479888916016,-74.00800323486328,40.739559173583984,N,694,42433620,1042457810,10.219699525568831,10.576958497178444
2069,id2255783,2,2016-01-09 17:58:10,2016-01-09 18:03:48,5,-73.97859954833984,40.78596115112305,-73.98143768310547,40.775020599365234,N,338,8709397322,8780665902,7.106618401628089,60.46694573471163
2070,id3032153,2,2016-03-30 21:58:20,2016-03-30 22:06:39,2,-73.99074554443358,40.69287109375,-73.98418426513672,40.69657516479492,N,499,42451436,42451494,1790.915347795841,1539.0101991230758
2071,id2667230,1,2016-06-11 03:58:30,2016-06-11 04:07:31,1,-73.9834442138672,40.72623443603516,-73.99951934814453,40.74155044555664,N,541,4216045800,8262308801,12.841110570204341,123.71411599224228
2072,id1613391,1,2016-04-10 01:20:12,2016-04-10 01:23:40,2,-73.9727783203125,40.75613021850586,-73.98533630371094,40.75535202026367,N,208,42438889,1752946324,29.147215024350942,25.921764572485564
2073,id0492041,2,2016-05-24 09:12:09,2016-05-24 09:32:47,1,-73.98613739013672,40.73482131958008,-73.97322082519531,40.75944900512695,N,1238,9507816942,3977886235,15.82690817265263,55.67705332796067
2074,id3957042,2,2016-03-25 14:41:18,2016-03-25 14:44:00,1,-73.97207641601561,40.78213119506836,-73.96395874023438,40.77706909179688,N,162,3248774664,9170771809,9.751724387897097,3.034669214849367
2075,id2285639,2,2016-05-28 04:24:05,2016-05-28 04:35:50,5,-73.98809814453125,40.74864959716797,-73.93359375,40.76316833496094,N,705,6223969251,371198308,37.87436984080263,1412.2679757694339
2076,id0506560,2,2016-04-27 16:39:32,2016-04-27 16:53:20,1,-73.9605712890625,40.77553939819336,-73.97158813476561,40.7463264465332,N,828,42459137,3569749094,16.256408944974304,5.395288539703719
2077,id2993810,2,2016-02-27 11:11:46,2016-02-27 11:28:41,1,-73.9561004638672,40.78556060791016,-73.97972106933594,40.76503753662109,N,1015,6270714171,4794775937,42.87249505134789,50.38370174541092
2078,id0651183,1,2016-06-28 16:49:40,2016-06-28 17:07:03,3,-73.98973846435547,40.734405517578125,-73.98200225830078,40.7114372253418,N,1043,3670742460,7499128102,3.7263203455921583,1.0758920282293472
2079,id0287159,1,2016-03-17 17:30:36,2016-03-17 17:52:21,4,-73.99182891845702,40.726028442382805,-73.97869110107422,40.7581443786621,N,1305,5243701466,805764932,29.770651251397503,23.396360269452522
2080,id1291662,2,2016-01-13 20:12:32,2016-01-13 20:29:56,1,-73.8639373779297,40.76958847045898,-73.96242523193358,40.72079086303711,N,1044,3786724053,4913187802,6240.8210925896865,984.9334817000413
2081,id2856162,2,2016-06-30 21:43:29,2016-06-30 22:02:11,6,-73.98345947265625,40.76145935058594,-74.01644897460938,40.71113967895508,N,1122,4207978589,4281671258,27.79745008315561,39.16956627428839
2082,id3120786,2,2016-03-12 16:01:47,2016-03-12 16:09:45,6,-73.9826889038086,40.73111343383789,-73.96478271484375,40.75558853149414,N,478,4161568338,42436714,17.077472782085948,17.937643858082968
2083,id3778751,2,2016-06-11 03:57:45,2016-06-11 04:04:53,3,-73.98722839355469,40.71450805664063,-73.98589324951173,40.72283935546875,N,428,42440444,7977832442,8.441000967639235,14.043630752376398
2084,id0188364,2,2016-02-14 09:57:52,2016-02-14 10:13:47,3,-73.98310852050781,40.738746643066406,-73.96067810058595,40.717098236083984,N,955,4132605271,42450879,8.328286768214854,1197.8379330991393
2085,id1775420,1,2016-04-23 04:50:12,2016-04-23 04:51:44,1,-73.85610961914062,40.75143432617188,-73.85453033447266,40.74571990966797,N,92,371198756,371198755,7757.524306518517,8117.517170182632
2086,id2278315,1,2016-05-18 21:52:15,2016-05-18 22:02:06,1,-73.98928833007811,40.74830627441406,-73.98365020751953,40.761913299560554,N,591,9051115967,3977886863,32.94085912313091,13.463240720713545
2087,id0931199,2,2016-05-04 22:28:43,2016-05-04 22:32:51,1,-73.95462799072266,40.77717971801758,-73.95462799072266,40.77717971801758,N,248,42435514,42435514,44.86726803275876,44.86726803275876
2088,id1144582,1,2016-04-01 07:41:21,2016-04-01 07:47:12,1,-73.95879364013672,40.768287658691406,-73.96620178222656,40.75823974609375,N,351,8855629722,42442959,12.59595028895498,23.93356906571743
2089,id2255999,1,2016-01-02 18:55:50,2016-01-02 19:03:21,2,-73.9786376953125,40.75435256958008,-73.98871612548828,40.73723602294922,N,451,3944708033,4597668026,27.08280392979289,10.383708446651687
2090,id2588128,1,2016-06-24 02:02:38,2016-06-24 02:19:41,2,-74.00284576416014,40.73355102539063,-74.02613830566406,40.63557052612305,N,1023,4320028818,4150144218,5.413430711794947,7328.741727980127
2091,id3573494,2,2016-01-18 20:34:59,2016-01-18 20:37:44,3,-73.97589874267578,40.75497055053711,-73.98155212402342,40.7463493347168,N,165,9140654140,8119462513,18.508062659151104,9.20939681209763
2092,id2093801,2,2016-04-12 22:33:06,2016-04-12 23:12:33,6,-73.98421478271484,40.754928588867195,-73.84542846679686,40.77441787719727,N,2367,6597464528,371218771,4.715577516306994,7468.672508681801
2093,id0660744,2,2016-05-06 10:19:18,2016-05-06 10:31:10,1,-73.97298431396483,40.75513458251953,-73.97549438476561,40.74137115478516,N,712,42446987,7206766286,26.501829658874072,3.376799926863116
2094,id2562892,2,2016-06-30 12:58:06,2016-06-30 13:20:16,1,-73.98956298828125,40.7692985534668,-73.94551849365233,40.79053115844727,N,1330,8348222103,6191027320,61.95737386253353,23.443246929043244
2095,id1415119,1,2016-02-28 07:51:47,2016-02-28 08:03:41,1,-73.9122314453125,40.7459716796875,-73.96305084228516,40.77498245239258,N,714,3785454966,42446016,3966.376895222921,3.8136068923422353
2096,id3859993,2,2016-02-05 07:46:04,2016-02-05 07:48:45,2,-73.98584747314453,40.74649810791016,-73.992431640625,40.73751068115234,N,161,42451674,8429175902,8.884005301233564,19.90795518472833
2097,id2046783,2,2016-03-11 22:22:40,2016-03-11 22:31:04,1,-73.95990753173827,40.813873291015625,-73.97357940673827,40.79204559326172,N,504,42421857,1061531736,8.658541869019052,2.5900201344462137
2098,id1141347,1,2016-01-10 01:43:26,2016-01-10 02:05:18,1,-73.9596176147461,40.71819686889648,-73.86640930175781,40.7380256652832,N,1312,370894399,371198751,1275.124885379959,7633.58744406235
2099,id1370739,1,2016-01-09 15:21:05,2016-01-09 15:30:03,1,-73.99112701416014,40.75582504272461,-74.00052642822266,40.759143829345696,N,538,7903850296,3275488123,29.953877281747552,56.86887207326018
2100,id1749926,1,2016-06-01 23:36:00,2016-06-01 23:57:29,1,-73.9980926513672,40.72614669799805,-73.94127655029298,40.68212127685546,N,1289,5829907363,42451523,13.759651358640129,4531.215952876094
2101,id3958095,2,2016-02-01 19:15:06,2016-02-01 19:28:56,6,-73.97180938720702,40.75775146484375,-73.94780731201173,40.779460906982415,N,830,9140940624,7140667640,18.867061211364398,13.931235870822423
